Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Mahalakshmipuram Layout,13.0029165,77.5464264,Stories,13.008568,77.549108,Beer Bar
Mahalakshmipuram Layout,13.0029165,77.5464264,megamart,12.997025590098689,77.5503071275204,Clothing Store
Mahalakshmipuram Layout,13.0029165,77.5464264,ezone,13.003964172076367,77.55358749128288,Electronics Store
Mahalakshmipuram Layout,13.0029165,77.5464264,Sannidhi condiments,12.996470721410274,77.54271002307387,Tea Room
Mahalakshmipuram Layout,13.0029165,77.5464264,Hatti Coffee,12.99912254813054,77.55414727084874,Coffee Shop
Mahalakshmipuram Layout,13.0029165,77.5464264,Mahalakshmi Layout Bus Stop,13.010560748786151,77.54249305588685,Bus Line
Mahalakshmipuram Layout,13.0029165,77.5464264,Masala Puri Stall,13.010556490714427,77.5424640988738,Food Truck
Mahalakshmipuram Layout,13.0029165,77.5464264,Mahalaksmi Layout Park,13.0105671645428,77.5424640988738,Park
Mahalakshmipuram Layout,13.0029165,77.5464264,Vande mathram restaurant,13.010778806900483,77.55035750925077,Indian Restaurant
Sadashivanagar,13.0077079,77.5795893,Affinity Gym,13.009358335496437,77.57967813676564,Gym
Sadashivanagar,13.0077079,77.5795893,Starbucks,13.009074568908774,77.58042318321591,Coffee Shop
Sadashivanagar,13.0077079,77.5795893,Pulimunchi,13.006697755019108,77.57896819629818,Seafood Restaurant
Sadashivanagar,13.0077079,77.5795893,Godrej Nature's Basket,13.00546570910896,77.58071527104575,Department Store
Sadashivanagar,13.0077079,77.5795893,Pebble,13.005044881730056,77.58463910235197,Nightclub
Sadashivanagar,13.0077079,77.5795893,Cafe Coffee Day,13.00518093167234,77.58090046759425,Coffee Shop
Sadashivanagar,13.0077079,77.5795893,Polar Bear,13.007617855396752,77.57792534359076,Ice Cream Shop
Sadashivanagar,13.0077079,77.5795893,Sadashivnagar Bhashyam Circle,13.005981460666309,77.57868529008377,Plaza
Sadashivanagar,13.0077079,77.5795893,Chung Wah,13.003701281404263,77.57866302814473,Chinese Restaurant
Sadashivanagar,13.0077079,77.5795893,Sattvam,13.005504044819334,77.5807056336056,Indian Restaurant
Sadashivanagar,13.0077079,77.5795893,Starbucks,13.009077740805632,77.5803979967678,Coffee Shop
Sadashivanagar,13.0077079,77.5795893,Angadi Galleria,13.005689433815105,77.58002845878543,Women's Store
Sadashivanagar,13.0077079,77.5795893,Namdhari's Fresh,13.00341636761803,77.57842728791519,Department Store
Sadashivanagar,13.0077079,77.5795893,Café Coffee Day - Lounge,13.007536451664945,77.57955280498518,Café
Sadashivanagar,13.0077079,77.5795893,Sai Ram Chaats,13.005391156947429,77.57334850981687,Fast Food Restaurant
Sadashivanagar,13.0077079,77.5795893,Fitness One,13.00122078478031,77.5771036559679,Gym
Sadashivanagar,13.0077079,77.5795893,Baskin-Robbins,13.003655106846175,77.58347129210604,Ice Cream Shop
Sadashivanagar,13.0077079,77.5795893,Aubree,13.004373552479356,77.57844463733994,Dessert Shop
Sadashivanagar,13.0077079,77.5795893,Chowdiah Memorial Hall,13.006501863554792,77.57561257024477,Performing Arts Venue
Sadashivanagar,13.0077079,77.5795893,Palace Grounds,13.010286287428332,77.58660793304443,Field
Sadashivanagar,13.0077079,77.5795893,Good Food Store,13.003748362327105,77.57829912613018,Gourmet Shop
Sadashivanagar,13.0077079,77.5795893,Cafe Coffee Day,13.008498035721395,77.57172348534675,Café
Sadashivanagar,13.0077079,77.5795893,Barista Lavazza,13.009091222572065,77.58055819196593,Café
Sadashivanagar,13.0077079,77.5795893,Swadhista Hotel,13.005548531412263,77.57880867093978,Indian Restaurant
Sadashivanagar,13.0077079,77.5795893,Third Wave Coffee Roasters,13.008224,77.579922,Coffee Shop
Sadashivanagar,13.0077079,77.5795893,justbe,13.007163,77.579333,Vegetarian / Vegan Restaurant
Sadashivanagar,13.0077079,77.5795893,Vasudev Adiga's Sampige,13.005477332486159,77.5712143560557,Indian Restaurant
Sadashivanagar,13.0077079,77.5795893,Sankey Tank,13.007753524000403,77.57630672304802,Boat or Ferry
Sadashivanagar,13.0077079,77.5795893,Sunday Soul Sante,13.011386691348205,77.5877681575643,Farmers Market
Sadashivanagar,13.0077079,77.5795893,Ammas Pastries,13.008176585194992,77.57118945452443,Dessert Shop
Sadashivanagar,13.0077079,77.5795893,Kitsch Mandi,13.00515,77.58461,Flea Market
Sadashivanagar,13.0077079,77.5795893,Sadashivanagar Park,13.01229333656566,77.57544994354248,Playground
Sadashivanagar,13.0077079,77.5795893,Gayathri Vihar Bus Stop,13.013464107726188,77.58420467376709,Bus Station
Sadashivanagar,13.0077079,77.5795893,srinivasa bakery,13.007697625234693,77.57110728125333,Bakery
Sadashivanagar,13.0077079,77.5795893,White Petals,13.010391905876542,77.58805126996526,Event Space
Sadashivanagar,13.0077079,77.5795893,Nandini Milk Parlour,13.005373409937304,77.57097295451167,Dessert Shop
Sadashivanagar,13.0077079,77.5795893,Nikki's Kabab Corner,13.01440976814205,77.57362587814941,Indian Restaurant
Sadashivanagar,13.0077079,77.5795893,chaatimes,13.005512,77.570716,Fast Food Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,Veena Stores,13.00564208436113,77.56920735021443,South Indian Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,Affinity Gym,13.009358335496437,77.57967813676564,Gym
Aranya Bhavan,13.01061485,77.57081951019086,Sai Ram Chaats,13.005391156947429,77.57334850981687,Fast Food Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,Pulimunchi,13.006697755019108,77.57896819629818,Seafood Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,Cafe Coffee Day,13.008498035721395,77.57172348534675,Café
Aranya Bhavan,13.01061485,77.57081951019086,Naturals Ice Cream,13.006587097158341,77.56435396687141,Ice Cream Shop
Aranya Bhavan,13.01061485,77.57081951019086,Bun World,13.00751091833173,77.56373752423768,Bakery
Aranya Bhavan,13.01061485,77.57081951019086,Sai Ram Chats,13.006615096949773,77.5641582535936,Indian Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,Polar Bear,13.007617855396752,77.57792534359076,Ice Cream Shop
Aranya Bhavan,13.01061485,77.57081951019086,Sadashivnagar Bhashyam Circle,13.005981460666309,77.57868529008377,Plaza
Aranya Bhavan,13.01061485,77.57081951019086,"Cafe Coffee Day, Sampige Road",13.004053,77.571103,Coffee Shop
Aranya Bhavan,13.01061485,77.57081951019086,Mad Over Donuts,13.002717893536188,77.57006406784058,Donut Shop
Aranya Bhavan,13.01061485,77.57081951019086,Chowdiah Memorial Hall,13.006501863554792,77.57561257024477,Performing Arts Venue
Aranya Bhavan,13.01061485,77.57081951019086,Baskin-Robbins,13.007388036693555,77.563982147099,Ice Cream Shop
Aranya Bhavan,13.01061485,77.57081951019086,Ammas Pastries,13.008176585194992,77.57118945452443,Dessert Shop
Aranya Bhavan,13.01061485,77.57081951019086,Polar Bear,13.004459641223235,77.57080631784352,Ice Cream Shop
Aranya Bhavan,13.01061485,77.57081951019086,chungs chinese,13.006520180215697,77.56927244203821,Chinese Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,Vasudev Adiga's Sampige,13.005477332486159,77.5712143560557,Indian Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,1947,13.005496262134418,77.56905434961033,Vegetarian / Vegan Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,Brahmins' Thatte Idli,13.008074520733619,77.56368772891088,South Indian Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,Malleswaram Market,13.003273257632813,77.57119657714844,Flea Market
Aranya Bhavan,13.01061485,77.57081951019086,ccd malleswaram,13.00406,77.57110213149593,Coffee Shop
Aranya Bhavan,13.01061485,77.57081951019086,Nikki's Kabab Corner,13.01440976814205,77.57362587814941,Indian Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,Sadashivanagar Park,13.01229333656566,77.57544994354248,Playground
Aranya Bhavan,13.01061485,77.57081951019086,GK Vale,13.00516400504734,77.56916604320747,Video Store
Aranya Bhavan,13.01061485,77.57081951019086,Sankey Tank,13.007753524000403,77.57630672304802,Boat or Ferry
Aranya Bhavan,13.01061485,77.57081951019086,Cafe Coffee Day,13.009927892527287,77.56249642021322,Café
Aranya Bhavan,13.01061485,77.57081951019086,Foodworld,13.01054435512733,77.5787692385949,Department Store
Aranya Bhavan,13.01061485,77.57081951019086,Nesara Restaurant,13.01662214983945,77.56492808623015,Indian Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,Roll Me,13.007597048358285,77.57924494564782,Fast Food Restaurant
Aranya Bhavan,13.01061485,77.57081951019086,Akshar Power Yoga,13.006201398099101,77.57870207979099,Yoga Studio
Aranya Bhavan,13.01061485,77.57081951019086,Nilgiri's,13.005603109604074,77.57836818695068,Department Store
Aranya Bhavan,13.01061485,77.57081951019086,justbe,13.007163,77.579333,Vegetarian / Vegan Restaurant
Lingarajapuram,13.0117678,77.6278288,Connie's,13.014931898836439,77.63302620476563,Steakhouse
Lingarajapuram,13.0117678,77.6278288,Momoz,13.015252343038405,77.63106809057189,Diner
Lingarajapuram,13.0117678,77.6278288,New Kairali Family Restaurant,13.014340466980716,77.63614595596495,Kerala Restaurant
Lingarajapuram,13.0117678,77.6278288,Cafe Thulp,13.016325609663834,77.63466436938278,Burger Joint
Lingarajapuram,13.0117678,77.6278288,Richies (Rahhams),13.015020260961402,77.63146169289061,Indian Restaurant
Lingarajapuram,13.0117678,77.6278288,Hotel Empire,13.014599303953851,77.63571631538248,Indian Restaurant
Lingarajapuram,13.0117678,77.6278288,Thalassery Restaurant,13.015041802980756,77.63167899360441,Kerala Restaurant
Lingarajapuram,13.0117678,77.6278288,Cafe D'Costa,13.003890749873918,77.62469650499851,Café
Lingarajapuram,13.0117678,77.6278288,S V Color Graphics,13.012884251093594,77.63307084125934,Paper / Office Supplies Store
Lingarajapuram,13.0117678,77.6278288,Nandhana Palace,13.014937054596672,77.63584370062422,Andhra Restaurant
Lingarajapuram,13.0117678,77.6278288,Lemontree,13.005786469709063,77.62324198090303,Hotel
Lingarajapuram,13.0117678,77.6278288,Sreeraj Lassi Bar,13.014638934023697,77.63510699173206,Juice Bar
Lingarajapuram,13.0117678,77.6278288,al amal Cafe',13.014318359546714,77.63658373712215,Fast Food Restaurant
Lingarajapuram,13.0117678,77.6278288,Amma's Pastries,13.020680756556631,77.62868603834679,Bakery
Ramamurthy Nagar,13.0120218,77.6777817,New Brindavan Hotel,13.00769069467863,77.68352739163161,Indian Restaurant
Ramamurthy Nagar,13.0120218,77.6777817,A2B Adyar Anand Bhavan T C Palya,13.019438,77.673802,South Indian Restaurant
Ramamurthy Nagar,13.0120218,77.6777817,Axis Bank ATM,13.02033,77.67908,ATM
Ramamurthy Nagar,13.0120218,77.6777817,Amma's pastries,13.020248361106006,77.67525188383522,Bakery
Ramamurthy Nagar,13.0120218,77.6777817,More supermarket,13.02089980286497,77.67751093459735,Supermarket
Banaswadi,13.0141618,77.6518539,Domino's Pizza,13.008433716613306,77.65559273293411,Pizza Place
Banaswadi,13.0141618,77.6518539,Saffron,13.01276296048891,77.6478365115391,Vegetarian / Vegan Restaurant
Banaswadi,13.0141618,77.6518539,Tamarind,13.012676074180495,77.64771141510649,Indian Restaurant
Banaswadi,13.0141618,77.6518539,Itsy Bitsy,13.011358260199083,77.65971128616323,Arts & Crafts Store
Banaswadi,13.0141618,77.6518539,Cafe Coffee Day,13.018155413330874,77.64732766979955,Café
Banaswadi,13.0141618,77.6518539,Nellore Mess,13.01949246225511,77.65604251806916,Andhra Restaurant
Banaswadi,13.0141618,77.6518539,Leela's Kitchen,13.013746189104008,77.64876480105158,Kerala Restaurant
Banaswadi,13.0141618,77.6518539,OvenTreats - Patisserie.Bistro,13.021878039926628,77.64730613653806,Bistro
Banaswadi,13.0141618,77.6518539,Foodworld Super Market,13.013296855041755,77.6482343673706,Convenience Store
Banaswadi,13.0141618,77.6518539,Cafe Coffee Day,13.01874852531858,77.6561991142832,Café
Banaswadi,13.0141618,77.6518539,Banaswadi Ring Road Bus Stop,13.019482503363724,77.65452975105957,Bus Station
Banaswadi,13.0141618,77.6518539,MK Retail,13.019501054043552,77.65508056509734,Department Store
Banaswadi,13.0141618,77.6518539,Delicacy,13.00770604699931,77.65085234834736,Chinese Restaurant
Banaswadi,13.0141618,77.6518539,New Biryani Point,13.010893427583673,77.65784895395588,Indian Restaurant
Banaswadi,13.0141618,77.6518539,Salem Spice,13.009394087462054,77.65775387910885,Indian Restaurant
Banaswadi,13.0141618,77.6518539,Shoba Hypermart,13.020260297930458,77.65650305592052,Department Store
Banaswadi,13.0141618,77.6518539,Adukkala - Adige Mane Restaurant,13.020512,77.656527,Kerala Restaurant
Banaswadi,13.0141618,77.6518539,Big Bazaar,13.017725684644425,77.65904017902544,Clothing Store
Banaswadi,13.0141618,77.6518539,Inchara,13.017228073516318,77.66039916680731,Indian Restaurant
Venkateshapura,13.0152581,77.617511,kennal,13.013537,77.616883,Pet Store
Venkateshapura,13.0152581,77.617511,ANUPRIYA MEDICALS,13.009533639813576,77.62342929840088,Pharmacy
Venkateshapura,13.0152581,77.617511,Amruth Cinema,13.011743113547979,77.6250992929617,Indie Movie Theater
H M T,13.0194939,77.7660515,Red Rhino,13.024761557118968,77.7613812897569,Restaurant
H M T,13.0194939,77.7660515,Casio Hyper Shoppe,13.016173377588247,77.76202430949232,Department Store
H M T,13.0194939,77.7660515,McDonald's,13.012839,77.76099,Fast Food Restaurant
H M T,13.0194939,77.7660515,Aroi,13.015727,77.76278,Asian Restaurant
H M T,13.0194939,77.7660515,A1 Fresh,13.015822960638564,77.76205337884294,Department Store
H M T,13.0194939,77.7660515,M K Retail,13.024792143415679,77.761450140255,Shopping Plaza
H M T,13.0194939,77.7660515,Balaji Bhavan,13.013347,77.761358,Indian Restaurant
H M T,13.0194939,77.7660515,Polar Bear,13.012681,77.761297,Ice Cream Shop
Thambuchetty Palya,13.0215083,77.7000989,Purvi Restaurant,13.019402665249341,77.70734960125455,Indian Restaurant
Thambuchetty Palya,13.0215083,77.7000989,Domino's Pizza,13.022,77.709,Pizza Place
Thambuchetty Palya,13.0215083,77.7000989,KR Inn,13.014252084642907,77.70077538100173,Hotel
Thambuchetty Palya,13.0215083,77.7000989,Cafe Coffee Day,13.020087755467804,77.70907135674662,Café
Thambuchetty Palya,13.0215083,77.7000989,Park n Eat,13.01718841579336,77.70475573754564,Indian Restaurant
Thambuchetty Palya,13.0215083,77.7000989,Reliance Fresh,13.022554364373594,77.69637162450873,Convenience Store
Thambuchetty Palya,13.0215083,77.7000989,Just Bake,13.014543491820337,77.70466629289247,Bakery
Science Institute,13.022234699999998,77.56718324768107,GILLY'S,13.027258423209096,77.57186837621228,Bar
Science Institute,13.022234699999998,77.56718324768107,Ice N Spice by truffles,13.028079028167316,77.57311592249596,Burger Joint
Science Institute,13.022234699999998,77.56718324768107,The BEL ST,13.030093260288147,77.57050852320651,Italian Restaurant
Science Institute,13.022234699999998,77.56718324768107,Corner House,13.028050828556792,77.5729703445235,Ice Cream Shop
Science Institute,13.022234699999998,77.56718324768107,Ice & Spice,13.028078629411786,77.57308292276954,Fast Food Restaurant
Science Institute,13.022234699999998,77.56718324768107,Naturals Ice Cream Parlour,13.028078570635392,77.57283396978612,Ice Cream Shop
Science Institute,13.022234699999998,77.56718324768107,Chung Wah,13.027713334748974,77.57165540730685,Chinese Restaurant
Science Institute,13.022234699999998,77.56718324768107,Subway,13.02776960768549,77.57166583590954,Sandwich Place
Science Institute,13.022234699999998,77.56718324768107,Pizza Hut,13.027686007513845,77.57159267519111,Pizza Place
Science Institute,13.022234699999998,77.56718324768107,Polar Bear,13.028067907424054,77.5731405998917,Ice Cream Shop
Science Institute,13.022234699999998,77.56718324768107,New Zealand Natural,13.028067878014946,77.57333484314935,Ice Cream Shop
Science Institute,13.022234699999998,77.56718324768107,Relish Restaurant,13.029383216855765,77.57093272638218,Indian Restaurant
Science Institute,13.022234699999998,77.56718324768107,80 Feet Road,13.0283650167326,77.57336282731649,Trail
Science Institute,13.022234699999998,77.56718324768107,Baskin-Robbins,13.028995345721354,77.57079647549337,Ice Cream Shop
Science Institute,13.022234699999998,77.56718324768107,Jashn,13.028198336230275,77.57324529376803,Indian Restaurant
Science Institute,13.022234699999998,77.56718324768107,Café Coffee Day,13.028079,77.573404,Coffee Shop
Science Institute,13.022234699999998,77.56718324768107,Stoned Monkey,13.027954,77.57341,Ice Cream Shop
Science Institute,13.022234699999998,77.56718324768107,Casino Restaurant,13.028839442214494,77.57114739266011,Asian Restaurant
Science Institute,13.022234699999998,77.56718324768107,Wangs Kitchen,13.027047958794897,77.57175652492465,Chinese Restaurant
Science Institute,13.022234699999998,77.56718324768107,Cream And Fudge,13.030185911385809,77.57060168948152,Ice Cream Shop
Science Institute,13.022234699999998,77.56718324768107,Sangria wine lounge,13.030378,77.570465,Chinese Restaurant
Science Institute,13.022234699999998,77.56718324768107,Suggi,13.03026197419052,77.57038593292236,Indian Restaurant
Science Institute,13.022234699999998,77.56718324768107,Nesara Restaurant,13.01662214983945,77.56492808623015,Indian Restaurant
Science Institute,13.022234699999998,77.56718324768107,Juice Center,13.01734126300219,77.56278991670966,Juice Bar
Science Institute,13.022234699999998,77.56718324768107,SK Roll Chicken,13.028953,77.567745,Halal Restaurant
Science Institute,13.022234699999998,77.56718324768107,McDonald's,13.029346472204464,77.57093349598382,Fast Food Restaurant
Science Institute,13.022234699999998,77.56718324768107,The Pavilion,13.027210027282651,77.56171521941347,Indian Restaurant
Science Institute,13.022234699999998,77.56718324768107,Burrito Boys,13.027451599031101,77.57344677977639,Mexican Restaurant
Science Institute,13.022234699999998,77.56718324768107,Thate Idli Point,13.025136443104348,77.55855263961743,Breakfast Spot
R T Nagar,13.0251833,77.5920609,Huliyappa Donne Biryani,13.026804162097848,77.59075644606416,Indian Restaurant
R T Nagar,13.0251833,77.5920609,Pizza Hut,13.023233524835751,77.59273225451142,Pizza Place
R T Nagar,13.0251833,77.5920609,Big Mataka,13.020412423777554,77.59317388003961,Bistro
R T Nagar,13.0251833,77.5920609,Moto Store & Café,13.032086449000772,77.59002006014283,Motorcycle Shop
R T Nagar,13.0251833,77.5920609,Sreeraj Lassi Bar,13.020796418775396,77.59256543182863,Juice Bar
R T Nagar,13.0251833,77.5920609,Baskin-Robbins,13.021053079541469,77.59239077568054,Ice Cream Shop
R T Nagar,13.0251833,77.5920609,Patel's Inn,13.02119942106656,77.59849548339844,Resort
R T Nagar,13.0251833,77.5920609,Calcutta Victoria Chat House,13.026284897497508,77.59449228111632,Fast Food Restaurant
R T Nagar,13.0251833,77.5920609,Kabab Manor,13.027214044775668,77.59344248062042,Snack Place
R T Nagar,13.0251833,77.5920609,Sichi Sagar,13.026661982855996,77.59098417341103,Vegetarian / Vegan Restaurant
R T Nagar,13.0251833,77.5920609,Cafe Coffee Day,13.028160484683115,77.58617225724288,Café
R T Nagar,13.0251833,77.5920609,Domino's Pizza,13.018696279538636,77.59217221807344,Pizza Place
R T Nagar,13.0251833,77.5920609,New Shanthi Sagar,13.02295840743395,77.59260014534762,Indian Restaurant
R T Nagar,13.0251833,77.5920609,Cafe Coffee Day,13.02065247888546,77.59285331716275,Café
R T Nagar,13.0251833,77.5920609,McDonald's,13.023396754888822,77.5927471163113,Fast Food Restaurant
R T Nagar,13.0251833,77.5920609,Adyar Ananda Bhavan,13.022835151528684,77.5845986332479,Vegetarian / Vegan Restaurant
R T Nagar,13.0251833,77.5920609,Brahmins Thatte Idli,13.026574,77.59215,Breakfast Spot
R T Nagar,13.0251833,77.5920609,KFC,13.019473035678208,77.59228255229047,Fast Food Restaurant
R T Nagar,13.0251833,77.5920609,Kudla,13.017689153700486,77.59185446771075,Indian Restaurant
R T Nagar,13.0251833,77.5920609,Satya's Kitchen,13.028636592586526,77.59358704090118,Indian Restaurant
R T Nagar,13.0251833,77.5920609,Kabab Studio,13.017652931944946,77.59185413477732,Indian Restaurant
R T Nagar,13.0251833,77.5920609,Hotel Emirates,13.022453358676922,77.58451356723931,Indian Restaurant
R T Nagar,13.0251833,77.5920609,Hotel Nandhini,13.01735351503934,77.59172768421071,Indian Restaurant
R T Nagar,13.0251833,77.5920609,Empire,13.016923067535611,77.59163101312934,Indian Restaurant
R T Nagar,13.0251833,77.5920609,World of Titan,13.018894532006657,77.59236931800842,Optical Shop
R T Nagar,13.0251833,77.5920609,Kennel India,13.02706527709961,77.58580017089844,Pet Store
R T Nagar,13.0251833,77.5920609,RT Nagar 12th Cross Bus Stop,13.020505627068639,77.59678837766948,Bus Station
R T Nagar,13.0251833,77.5920609,Veterinary College Tennis Ground,13.027323709855219,77.58565840067368,Tennis Court
R T Nagar,13.0251833,77.5920609,Adigas,13.016846956995328,77.59159957894036,Vegetarian / Vegan Restaurant
Bhattarahalli,13.0258004,77.714279,Domino's Pizza,13.022,77.709,Pizza Place
Bhattarahalli,13.0258004,77.714279,Evoma,13.0225316064788,77.7121341416948,Hotel
Bhattarahalli,13.0258004,77.714279,Cafe Coffee Day,13.020087755467804,77.70907135674662,Café
Bhattarahalli,13.0258004,77.714279,Elephant & Coffee The Coffee Shop,13.022586113922486,77.71216262367453,Café
Bhattarahalli,13.0258004,77.714279,Shubh Eventz,13.0307221,77.71838120000007,Event Service
Bhattarahalli,13.0258004,77.714279,CNC,13.023282183057173,77.7065110743334,Café
Bhattarahalli,13.0258004,77.714279,Ashraya Restaurant,13.019888132695769,77.70878067262177,Indian Restaurant
Horamavu,13.0273312,77.6601508,Nellore Mess,13.01949246225511,77.65604251806916,Andhra Restaurant
Horamavu,13.0273312,77.6601508,Altis Arena - Indoor badminton courts,13.029882430801115,77.66133423029841,Athletics & Sports
Horamavu,13.0273312,77.6601508,Bon Ami Gym,13.02129225678345,77.65748930385116,Gym
Horamavu,13.0273312,77.6601508,Adukkala - Adige Mane Restaurant,13.020512,77.656527,Kerala Restaurant
Horamavu,13.0273312,77.6601508,Battledore Arena,13.02380067835626,77.65289924606905,Badminton Court
Horamavu,13.0273312,77.6601508,City Pearl Supermarket,13.025962623412125,77.65164022687972,Department Store
Goraguntepalya,13.0284078,77.5408961,Vivanta by Taj - Yeshwantpur,13.029151746485978,77.54056522652739,Hotel
Goraguntepalya,13.0284078,77.5408961,Uppu Munchi,13.02798860551011,77.54108005190363,Seafood Restaurant
Goraguntepalya,13.0284078,77.5408961,"Palette, Taj Vivanta",13.029171387651136,77.54068149047927,Restaurant
Goraguntepalya,13.0284078,77.5408961,Azure,13.029278154402041,77.54071212861463,Mediterranean Restaurant
Goraguntepalya,13.0284078,77.5408961,Icon club,13.027733373794913,77.54104978457245,Bar
Goraguntepalya,13.0284078,77.5408961,PVR Vaishnavi,13.024152437053164,77.5487332275143,Multiplex
Goraguntepalya,13.0284078,77.5408961,APMC Yard,13.021780191174267,77.54522965402538,Miscellaneous Shop
Goraguntepalya,13.0284078,77.5408961,KFC,13.02401739681734,77.54861092954893,Fast Food Restaurant
Goraguntepalya,13.0284078,77.5408961,KFC,13.024152501415136,77.54874528278773,Fast Food Restaurant
Goraguntepalya,13.0284078,77.5408961,Jiva Spa - Taj Vivanta,13.029059924514206,77.5408387184143,Spa
Goraguntepalya,13.0284078,77.5408961,Shivbhoj,13.02798864525117,77.54122623295909,Food Court
Goraguntepalya,13.0284078,77.5408961,Metro Peenya,13.032662,77.533424,Train Station
Goraguntepalya,13.0284078,77.5408961,MORE Supermarket,13.034901224038745,77.53454214631073,Department Store
Arabic College,13.0300088,77.6208657,Domino's Pizza,13.035,77.624,Pizza Place
Arabic College,13.0300088,77.6208657,New Krishna Sagar,13.026124731358596,77.62272170425695,Indian Restaurant
Arabic College,13.0300088,77.6208657,Vasan Eye Care,13.026202504442857,77.62508810442664,Optical Shop
Arabic College,13.0300088,77.6208657,Fine Fair Departmentals,13.0257371566101,77.62801386843861,Department Store
Arabic College,13.0300088,77.6208657,Bangalore One @ HBR BDA Complex,13.025364891797679,77.62802124023438,Shopping Mall
Arabic College,13.0300088,77.6208657,snooker place,13.021814554641875,77.623102121826,Pool Hall
Arabic College,13.0300088,77.6208657,Junoon,13.03401641764219,77.62899842965113,North Indian Restaurant
Msrit,13.030955299999999,77.56485593968172,Biriyani Paradise,13.030652439711085,77.5622161145674,Indian Restaurant
Msrit,13.030955299999999,77.56485593968172,The BEL ST,13.030093260288147,77.57050852320651,Italian Restaurant
Msrit,13.030955299999999,77.56485593968172,crunch fitness regime,13.030998193142407,77.57037425227004,Gym
Msrit,13.030955299999999,77.56485593968172,Ice N Spice by truffles,13.028079028167316,77.57311592249596,Burger Joint
Msrit,13.030955299999999,77.56485593968172,GILLY'S,13.027258423209096,77.57186837621228,Bar
Msrit,13.030955299999999,77.56485593968172,Kanti Sweets,13.039037941581752,77.56435436666399,Indian Restaurant
Msrit,13.030955299999999,77.56485593968172,Corner House,13.028050828556792,77.5729703445235,Ice Cream Shop
Msrit,13.030955299999999,77.56485593968172,Ice & Spice,13.028078629411786,77.57308292276954,Fast Food Restaurant
Msrit,13.030955299999999,77.56485593968172,Naturals Ice Cream Parlour,13.028078570635392,77.57283396978612,Ice Cream Shop
Msrit,13.030955299999999,77.56485593968172,Domino's Pizza,13.037154305456458,77.56574938632659,Pizza Place
Msrit,13.030955299999999,77.56485593968172,KFC,13.032088315306128,77.56994022488833,Fast Food Restaurant
Msrit,13.030955299999999,77.56485593968172,Hunan,13.034177957710094,77.56917870939733,Chinese Restaurant
Msrit,13.030955299999999,77.56485593968172,Chung Wah,13.027713334748974,77.57165540730685,Chinese Restaurant
Msrit,13.030955299999999,77.56485593968172,Subway,13.02776960768549,77.57166583590954,Sandwich Place
Msrit,13.030955299999999,77.56485593968172,Pizza Hut,13.027686007513845,77.57159267519111,Pizza Place
Msrit,13.030955299999999,77.56485593968172,Relish Restaurant,13.029383216855765,77.57093272638218,Indian Restaurant
Msrit,13.030955299999999,77.56485593968172,Domino's Pizza,13.032,77.571,Pizza Place
Msrit,13.030955299999999,77.56485593968172,Printo,13.03324050254909,77.56912542091506,Paper / Office Supplies Store
Msrit,13.030955299999999,77.56485593968172,Polar Bear,13.028067907424054,77.5731405998917,Ice Cream Shop
Msrit,13.030955299999999,77.56485593968172,New Agarwal Bhavan,13.030533465479458,77.56019532061102,Diner
Msrit,13.030955299999999,77.56485593968172,New Zealand Natural,13.028067878014946,77.57333484314935,Ice Cream Shop
Msrit,13.030955299999999,77.56485593968172,Cafe Coffee Day,13.031717399707885,77.55940591512328,Café
Msrit,13.030955299999999,77.56485593968172,80 Feet Road,13.0283650167326,77.57336282731649,Trail
Msrit,13.030955299999999,77.56485593968172,Baskin-Robbins,13.028995345721354,77.57079647549337,Ice Cream Shop
Msrit,13.030955299999999,77.56485593968172,Shanthi Sagar,13.036967574802603,77.56598537226097,Indian Restaurant
Msrit,13.030955299999999,77.56485593968172,Cream And Fudge,13.030185911385809,77.57060168948152,Ice Cream Shop
Msrit,13.030955299999999,77.56485593968172,Maha Bazaar,13.037194021073432,77.56582048673407,Department Store
Msrit,13.030955299999999,77.56485593968172,Casino Restaurant,13.028839442214494,77.57114739266011,Asian Restaurant
Msrit,13.030955299999999,77.56485593968172,Sagar Samrat Restaurant,13.033605457426669,77.56888200761529,Indian Restaurant
Msrit,13.030955299999999,77.56485593968172,Jashn,13.028198336230275,77.57324529376803,Indian Restaurant
Msrit,13.030955299999999,77.56485593968172,Eggstacy,13.031287412429538,77.5701223775955,Fast Food Restaurant
Msrit,13.030955299999999,77.56485593968172,Sangria wine lounge,13.030378,77.570465,Chinese Restaurant
Msrit,13.030955299999999,77.56485593968172,Café Coffee Day,13.028079,77.573404,Coffee Shop
